GEO_ID,NAME,S1902_C01_001E,S1902_C01_001M,S1902_C02_001E,S1902_C02_001M,S1902_C01_002E,S1902_C01_002M,S1902_C02_002E,S1902_C02_002M,S1902_C01_003E,S1902_C01_003M,S1902_C02_003E,S1902_C02_003M,S1902_C01_004E,S1902_C01_004M,S1902_C02_004E,S1902_C02_004M,S1902_C01_005E,S1902_C01_005M,S1902_C02_005E,S1902_C02_005M,S1902_C01_006E,S1902_C01_006M,S1902_C02_006E,S1902_C02_006M,S1902_C01_007E,S1902_C01_007M,S1902_C02_007E,S1902_C02_007M,S1902_C01_008E,S1902_C01_008M,S1902_C02_008E,S1902_C02_008M,S1902_C01_009E,S1902_C01_009M,S1902_C02_009E,S1902_C02_009M,S1902_C01_010E,S1902_C01_010M,S1902_C02_010E,S1902_C02_010M,S1902_C01_011E,S1902_C01_011M,S1902_C02_011E,S1902_C02_011M,S1902_C01_012E,S1902_C01_012M,S1902_C02_012E,S1902_C02_012M,S1902_C01_013E,S1902_C01_013M,S1902_C02_013E,S1902_C02_013M,S1902_C01_014E,S1902_C01_014M,S1902_C02_014E,S1902_C02_014M,S1902_C01_015E,S1902_C01_015M,S1902_C02_015E,S1902_C02_015M,S1902_C01_016E,S1902_C01_016M,S1902_C02_016E,S1902_C02_016M,S1902_C01_017E,S1902_C01_017M,S1902_C02_017E,S1902_C02_017M,S1902_C01_018E,S1902_C01_018M,S1902_C02_018E,S1902_C02_018M,S1902_C01_019E,S1902_C01_019M,S1902_C02_019E,S1902_C02_019M,S1902_C01_020E,S1902_C01_020M,S1902_C02_020E,S1902_C02_020M,S1902_C01_021E,S1902_C01_021M,S1902_C02_021E,S1902_C02_021M,S1902_C01_022E,S1902_C01_022M,S1902_C02_022E,S1902_C02_022M,S1902_C01_023E,S1902_C01_023M,S1902_C02_023E,S1902_C02_023M,S1902_C01_024E,S1902_C01_024M,S1902_C02_024E,S1902_C02_024M,S1902_C01_025E,S1902_C01_025M,S1902_C02_025E,S1902_C02_025M,S1902_C01_026E,S1902_C01_026M,S1902_C02_026E,S1902_C02_026M,S1902_C01_027E,S1902_C01_027M,S1902_C02_027E,S1902_C02_027M
1400000US17031805302,"Census Tract 8053.02, Cook County, Illinois",1266,85,80060,7540,78.3,6.1,81036,7836,30,7.1,10188,5733,39.3,6.6,20369,2100,2.1,2,13050,6319,2,1.6,2516,329,19.7,6.4,21824,5333,1088,83,85908,9243,18.8,6.8,46875,10514,32.5,8.8,77855,22157,28.7,7.6,116346,12898,5.1,3.6,66556,7970,12.4,4.5,109888,27574,2.5,2.4,55611,23371,3548,175,29290,3046,65.1,6.5,29418,4598,1.5,1.9,18619,7013,0,0.8,-,**,31.1,6.5,30953,5775,0,0.8,-,**,0.7,1.2,N,N,1.6,1.5,13671,4727,5.3,4.3,18421,5717,59.8,6.8,30391,5046,20.7,(X),(X),(X),20.7,(X),(X),(X),12.3,(X),(X),(X)
1400000US17031805401,"Census Tract 8054.01, Cook County, Illinois",1453,108,82280,8665,76.2,5,83856,11614,24,5.5,15512,15339,38.8,6.5,19642,2405,3.5,2.4,12516,5309,0.8,1,7492,11090,22,6.3,25158,7066,1074,113,94110,10361,11.9,3.7,N,N,34.5,10.6,N,N,35,9,N,N,7.8,4.5,N,N,9.3,4.9,N,N,1.5,1.7,N,N,3913,298,31560,3528,86.3,5.5,31895,3307,0,0.8,-,**,0,0.8,-,**,11.4,5.2,25781,9847,0,0.8,-,**,0.6,0.6,N,N,1.7,1.8,58221,30132,10.1,5.6,34418,13711,78.4,6.6,31953,3560,23.8,(X),(X),(X),22.6,(X),(X),(X),19,(X),(X),(X)
1400000US17031805402,"Census Tract 8054.02, Cook County, Illinois",1902,126,65285,6907,65.7,6.3,72831,8972,35.6,7.6,9910,4336,40,5.3,21396,1838,5.3,3.4,11450,2511,2.8,3.6,3428,1497,21.9,5.6,17467,7997,1414,142,71605,8811,31.1,7.9,32241,7776,18.7,7.1,63488,13606,18.7,5.9,91309,16869,14.4,6.2,86133,19266,11.7,5.6,128417,18774,5.4,4.3,96466,25194,4926,390,26111,2793,80.9,5.4,28021,2789,0,0.1,N,N,1.6,2.3,-,**,13.3,4.4,16547,7282,0,0.6,-,**,2.5,3.5,9282,4414,1.6,1.5,61856,33064,8.2,6.2,20001,8155,75.4,6.4,28230,2997,20.7,(X),(X),(X),21,(X),(X),(X),15,(X),(X),(X)
1400000US17031805501,"Census Tract 8055.01, Cook County, Illinois",1448,106,104320,12612,76.4,6,107361,12780,33.4,6.4,34151,14788,30.9,5.5,19351,2118,0,2,-,**,2.2,3.3,866,5,10.9,3.7,25133,10479,992,87,125517,14371,9.8,4.1,N,N,36.9,8.1,N,N,35.7,8,N,N,7.3,4.3,N,N,8.3,4.4,N,N,2.1,2.2,N,N,3737,333,41499,4460,89.5,6.4,43242,5144,2.1,2.8,N,N,0,0.8,-,**,6.9,5.6,28176,5727,0,0.8,-,**,0,0.8,-,**,1.5,1.3,34853,68226,4.8,3,10752,9559,84.7,6.7,45069,5258,37.3,(X),(X),(X),35.5,(X),(X),(X),23.9,(X),(X),(X)
1400000US17031805502,"Census Tract 8055.02, Cook County, Illinois",1328,75,144926,19656,77,4.3,144658,22639,47.2,7.9,36753,20992,28.3,4,23236,3613,2.3,2.1,8943,3307,0.8,1.2,18427,15,19.1,4.2,33737,9481,1031,78,171648,26484,15.4,5,N,N,33.3,8.4,N,N,30.4,8.1,N,N,6.6,3.9,N,N,12,4.2,N,N,2.3,3.5,N,N,3740,257,52079,8069,99.4,0.5,52355,8085,0.2,0.3,N,N,0,0.8,-,**,0,0.8,-,**,0,0.8,-,**,0.3,0.4,N,N,0.2,0.3,N,N,5.6,3.2,29840,11186,94.1,3.4,53584,8627,21.1,(X),(X),(X),22.1,(X),(X),(X),17.3,(X),(X),(X)
1400000US17031805600,"Census Tract 8056, Cook County, Illinois",1496,65,147374,20066,83,4.1,153881,24509,36.1,7.4,20629,8634,27.1,4.1,22018,3375,1.8,1.7,10267,2276,1.7,1.6,2527,1533,13.8,3.4,27738,9012,1224,76,163825,24484,9.6,4,54679,15873,33.3,7,192316,67044,37.7,7,164213,20309,7.8,4.9,97850,48323,9.6,4.2,241634,64699,2,1.9,92844,14654,4625,224,48476,7176,97.8,1.6,49089,7412,0.5,0.8,N,N,0,0.6,-,**,1.3,1,23337,16040,0,0.6,-,**,0.2,0.3,N,N,0.2,0.4,-,**,4.3,2.5,28068,12405,93.7,3,50104,7636,20.7,(X),(X),(X),18.8,(X),(X),(X),13.8,(X),(X),(X)
1400000US17031805701,"Census Tract 8057.01, Cook County, Illinois",1944,103,122227,23197,77.6,5.7,132952,28972,33,6.2,11279,3171,29.6,5.5,22551,2816,1.7,1.5,6479,3835,1.2,1.3,3465,414,24.2,5.3,32789,6765,1505,106,138997,29820,14,6,57900,18099,23.7,8,99664,35040,45.8,7.8,149828,16429,6.6,4.2,337325,384811,7.9,3.7,166222,28758,2,1.9,163133,50695,5152,283,46573,9173,95.7,3.3,47947,9622,0,0.6,-,**,0,0.6,-,**,2.9,2.9,21471,13663,0,0.6,-,**,0,0.6,-,**,1.4,1.6,N,N,5.5,4.7,13723,5490,90.8,5.4,49707,9215,18.1,(X),(X),(X),18.2,(X),(X),(X),13.9,(X),(X),(X)
1400000US17031805702,"Census Tract 8057.02, Cook County, Illinois",733,64,107385,12500,78.3,7.3,107676,15102,37.7,8.1,26542,15168,29.1,5.8,22712,2778,1.6,1.8,9517,3879,2.7,2.5,4175,3933,17.9,6.8,26724,11139,549,63,113579,13525,19.3,7.3,N,N,27.7,9.7,N,N,30.6,10.3,N,N,10.2,5.9,N,N,10.7,5.1,N,N,1.5,2.5,N,N,1944,184,41337,4985,94.3,3.5,40309,4876,0.1,0.3,N,N,0.4,0.5,N,N,3.8,3.9,32481,12220,0,1.5,-,**,0,1.5,-,**,1.4,1.5,137152,26906,2.5,2,103512,79897,91.9,3.7,38556,4493,21.8,(X),(X),(X),19.9,(X),(X),(X),18.5,(X),(X),(X)
1400000US17031805801,"Census Tract 8058.01, Cook County, Illinois",1035,39,117589,14574,64.8,6.3,128753,20493,46.6,9.3,22012,11403,42.1,5.3,22743,3477,1.9,2.3,21325,2506,1.3,2,215,11,28.4,7.6,39459,9087,681,82,153463,22864,22.8,7.1,99955,38908,21.6,8.3,131919,51315,32.3,8.3,154045,24671,10.9,8.7,115381,42218,12.5,6.8,319942,96547,0,4.3,-,**,2348,154,53400,6723,88.8,8.5,56515,8021,0.9,1.1,47400,9635,0,1.3,-,**,8.3,7.9,28224,8649,0,1.3,-,**,0.1,0.3,N,N,1.9,1.5,N,N,0.1,0.3,N,N,88.8,8.5,56515,8021,27.4,(X),(X),(X),21.9,(X),(X),(X),17.7,(X),(X),(X)
1400000US17031805802,"Census Tract 8058.02, Cook County, Illinois",1849,84,107693,9249,86.4,3.6,106539,10432,37.9,6.1,9887,3140,27.7,4.8,20953,2168,1.7,1.5,8194,4219,0.8,1.1,8471,14,19.7,4,20325,5324,1343,91,126837,12272,7.9,2.8,N,N,31,6.1,N,N,35.2,6.4,N,N,10.6,5,N,N,14.2,6.9,N,N,1,1.6,N,N,5136,489,39550,4485,94.1,3.4,40300,5068,0,0.1,-,**,0,0.6,-,**,2.8,1.9,40314,18247,0,0.6,-,**,2.6,2.9,11657,5522,0.5,0.6,N,N,14.5,10.4,20403,13574,82.4,9.7,42788,4304,20,(X),(X),(X),19.7,(X),(X),(X),12.9,(X),(X),(X)
1400000US17031805901,"Census Tract 8059.01, Cook County, Illinois",1725,89,91735,11221,75.2,5,93221,14765,34.8,6.6,13983,5016,35.8,5.7,19138,2298,2.7,1.9,11717,5129,1.7,1.6,2852,1136,23.1,5.8,34031,12530,1037,95,115243,15779,20.6,7.1,78073,22959,18.7,7.1,65964,12316,37.4,8.7,162798,34164,5.6,3.6,117112,45536,10.4,4.7,129178,15474,7.2,5.6,81240,26435,4124,310,39598,5341,85.5,7.2,42490,5557,0.4,0.7,2150,4671,0,0.7,-,**,7.5,4,31831,4824,0,0.7,-,**,4.9,6,17333,12203,1.7,1.5,2042,2231,10.7,6.1,32117,18681,79.7,6.7,42331,5471,30.7,(X),(X),(X),36.7,(X),(X),(X),24.9,(X),(X),(X)
1400000US17031805902,"Census Tract 8059.02, Cook County, Illinois",2180,102,95398,10350,78.4,4.8,85719,10893,40.1,6.4,24379,10955,45.2,5.3,22011,2996,2.3,2,10556,3047,2.1,2,7116,3210,21.4,5.2,30068,9623,1767,135,101669,11448,17.7,5.4,N,N,33.1,9.1,N,N,35.8,7.9,N,N,6,4.4,N,N,5.7,3.8,N,N,1.8,1.9,N,N,6274,374,34811,3997,77.9,5.9,39852,4778,4.2,3.7,22370,17517,0.2,0.3,N,N,15.5,3.9,14683,8297,0,0.5,-,**,1.7,2.1,26470,20790,0.5,0.8,N,N,6.2,3.2,32536,14485,73.9,5.9,39887,5085,19,(X),(X),(X),22.1,(X),(X),(X),17.7,(X),(X),(X)
1400000US17031806001,"Census Tract 8060.01, Cook County, Illinois",2545,149,54347,6013,83.1,5.8,58275,6571,13.2,5.6,6869,2869,22.4,5.7,11650,1996,4.8,3.5,7587,2346,4.3,3.3,4567,3483,7.5,3.1,16914,8653,1417,175,62537,8743,7.8,3.7,35107,16382,43.3,10.1,47616,8284,33.9,10.3,80112,18969,7.1,4.6,74329,21626,2.7,2.9,88026,53362,5.2,5,83484,12235,6256,460,22879,2896,50.8,6.7,27477,4244,4.2,2.9,17528,13412,0,0.5,-,**,37.9,6.7,19984,3913,0,0.5,-,**,5.5,4.8,8665,7839,1.6,1.7,7973,3853,12.5,4.3,14332,6831,44.2,5.7,28674,4901,20.6,(X),(X),(X),21.2,(X),(X),(X),13.5,(X),(X),(X)
1400000US17031806002,"Census Tract 8060.02, Cook County, Illinois",2731,183,60822,6968,93.5,2.7,60516,7216,10.5,3.8,7314,7102,12.2,4.4,13755,2528,3.2,2.5,9663,2182,1.6,1.6,2891,2713,6.6,3.8,11097,3304,1991,242,66290,8904,2.9,2.4,21826,17948,35.1,8.6,50216,9536,35.9,8.1,84074,20221,12.8,6.1,52631,11080,11.5,4.8,83852,14511,1.8,2,82344,7180,7959,639,22236,2780,53.6,5.7,23131,3327,4.2,2,18177,7093,0,0.4,-,**,36.8,6.1,21935,4556,0,0.4,-,**,3.4,2.7,21009,5605,2.1,2.1,14770,8663,12.3,4.8,16856,4247,44.8,6.3,24733,3649,25.5,(X),(X),(X),28.5,(X),(X),(X),21.3,(X),(X),(X)
1400000US17031806003,"Census Tract 8060.03, Cook County, Illinois",2761,203,60905,6109,81,5.5,62239,6944,17.6,4.7,7352,3102,29.4,5.9,17621,2491,4.9,3.6,8616,4464,2.5,2,1969,899,13.9,5.9,16571,5754,1915,195,68720,7251,8.7,5.9,44308,17196,48.6,9.5,54264,6689,22.7,7.7,77587,10747,6.6,3.2,70653,19978,11.7,5.6,121167,21257,1.6,1.7,121694,33794,7577,692,23117,2125,53.4,5.5,23924,3147,1.9,1,27126,7730,0,0.4,-,**,43.3,5.1,22348,3304,0,0.4,-,**,1.3,1.7,9653,4618,0,0.4,-,**,11.2,3.9,12980,1937,43.6,5.3,26233,3027,25.5,(X),(X),(X),26.4,(X),(X),(X),18.3,(X),(X),(X)
1400000US17031806004,"Census Tract 8060.04, Cook County, Illinois",2776,148,59733,8472,74.9,5.4,57062,7290,29.8,5.9,24404,20748,40.2,7.2,16919,2298,5.3,2.6,7873,2312,4.2,2.8,3943,1633,15.3,4.3,11456,3669,1954,193,64706,8487,15.5,4.8,39483,7611,35.1,9.1,46156,8243,16.9,5.8,88930,20868,15.3,7.8,59653,12073,12.6,5.8,111275,40573,4.7,2.5,91195,19194,7780,529,22800,3181,70,5.4,24739,4371,3.5,2.9,10721,10333,0,0.4,-,**,19.3,4.7,19829,7362,0,0.4,-,**,4.5,2.6,16464,4420,2.8,1.8,20022,9059,13.9,5.6,12213,2479,62.1,6.3,26547,4880,29.8,(X),(X),(X),28.9,(X),(X),(X),21.3,(X),(X),(X)
1400000US17031806102,"Census Tract 8061.02, Cook County, Illinois",1560,88,85494,6983,84.5,4.1,87602,7973,31.9,6.1,4805,2160,32.5,4.7,17892,1887,1.8,1.7,13968,6395,1,1.4,473,337,16.7,4.8,19985,5398,1064,97,96868,8211,9.1,4.2,36391,9401,19.6,6.8,91304,22151,35,8.7,115538,12442,15.9,8,73366,16369,15.9,6.8,124986,23130,4.5,3.3,82356,30570,4341,442,31873,3585,74.5,6.5,34179,4499,7.7,5,17830,8821,0.4,0.6,N,N,10.8,2.5,33806,12045,0,0.7,-,**,6.7,5.3,19889,11986,0,0.7,-,**,16.5,7.1,16519,6067,64.8,7.6,37101,4077,27.8,(X),(X),(X),32.5,(X),(X),(X),19,(X),(X),(X)
1400000US17031806103,"Census Tract 8061.03, Cook County, Illinois",1882,83,89280,8906,80.2,5.4,91888,10655,30,6,8112,3809,33.5,5.2,20914,2519,1.5,1.8,5190,4845,0.6,0.9,1018,27,22.6,5.2,24030,6111,1393,126,104669,12487,9.2,5.7,57092,16120,23.6,7.8,85561,21329,36.1,7.8,136534,20909,15.1,6.4,67933,25095,12.2,5.5,122755,28296,3.7,3.6,124385,49569,5132,364,33818,3124,78.9,4.4,35573,3446,0,0.6,-,**,0.9,1,24124,33974,14,2.9,31322,7501,0,0.6,-,**,5,4.1,22764,15508,1.2,1.4,N,N,7.3,4,26700,13441,77.3,4.4,35650,3517,27.6,(X),(X),(X),27.8,(X),(X),(X),20.9,(X),(X),(X)
1400000US17031806104,"Census Tract 8061.04, Cook County, Illinois",1758,197,48170,5776,83.5,6,47501,5742,11.2,4.6,19979,18030,20.2,5.3,13784,2256,4.4,3.6,5051,821,2.3,2.6,1328,892,9.6,4.5,16098,6360,1026,172,53724,8691,10.2,7.5,N,N,46,11.1,N,N,13.2,5.5,N,N,15.4,10.1,N,N,13.1,8.1,N,N,2.1,2.6,N,N,4460,564,19932,2698,60.1,10.9,22215,4433,9.5,5,17238,6413,0,0.7,-,**,21.9,9.1,18467,6890,0,0.7,-,**,7.7,5.6,11483,6767,0.8,0.9,N,N,11.5,6.1,12675,5734,56.3,10.7,22697,4701,30.9,(X),(X),(X),30.9,(X),(X),(X),22.3,(X),(X),(X)
1400000US17031806201,"Census Tract 8062.01, Cook County, Illinois",2302,145,62798,7630,78.2,7,64643,8020,25.4,7.7,9093,8788,25.9,8.2,19039,3309,3,3.8,8683,519,0,1.3,-,**,17.7,6.7,17878,5873,962,184,80156,13033,9.8,7.1,N,N,38.4,14.3,N,N,40.9,10,N,N,6.9,8.6,N,N,4.2,4.6,N,N,0,3.1,N,N,4460,478,33075,4606,72.4,11.1,37891,5080,2,2,29997,34187,0,0.7,-,**,12,4.7,34685,8523,0.4,0.6,N,N,12.5,11.5,6585,4432,0.7,0.8,-,**,20.7,9.7,8878,3481,64.2,8.9,41132,4957,22.9,(X),(X),(X),8.5,(X),(X),(X),17.7,(X),(X),(X)
1400000US17031806202,"Census Tract 8062.02, Cook County, Illinois",2605,129,72646,8880,56.5,6.5,77269,11181,36,6.8,22191,12900,49.6,7.3,16785,1716,7.1,3.7,8182,3306,0.9,1.1,1788,374,31.9,7.1,29725,10045,929,178,97450,14190,14.6,7.7,N,N,34,11.3,N,N,38.3,11.6,N,N,2.7,3.1,N,N,5.3,4,N,N,5.1,6.1,N,N,4508,366,42846,5839,93.9,2.8,42587,6100,1.3,1.4,76642,90461,0,0.7,-,**,3.9,2.4,38622,16220,0,0.7,-,**,1,1,39072,27385,0,0.7,-,**,4.5,3.9,35531,17589,90.3,3.8,42902,6199,31.8,(X),(X),(X),29.9,(X),(X),(X),23.4,(X),(X),(X)
1400000US17031806300,"Census Tract 8063, Cook County, Illinois",1694,97,88264,9527,82,5,93467,10914,32.3,6.5,8377,4050,23.4,5,18155,2236,1.4,1.3,8892,4041,0.4,0.7,214,26,19,5.3,20751,11082,1116,117,104490,11269,9,3.5,42865,10312,17.1,6,82458,14650,47.8,7.3,114307,17333,13.1,5.6,135995,55735,9.2,4,114952,18258,3.8,3.1,91414,31519,4475,336,34415,3478,86.1,5.3,36696,3786,0,0.7,-,**,0.2,0.4,N,N,4.2,3.2,18158,16304,0,0.7,-,**,7.1,5.5,23619,10805,2.3,1.5,12597,7977,17.6,6.5,21234,6291,75.8,6.4,39051,3981,22.2,(X),(X),(X),26.4,(X),(X),(X),16.1,(X),(X),(X)
1400000US17031806400,"Census Tract 8064, Cook County, Illinois",799,71,95110,17234,85.7,6.6,91430,18435,31,8.4,15682,9267,25.9,6.5,19025,5460,0.8,1.2,7350,19,2.4,3.7,821,10,13.9,5.2,37717,19128,594,67,105147,20438,6.4,5.4,N,N,21.4,9.8,N,N,40.1,10.5,N,N,12.1,5,N,N,19.2,6.1,N,N,0.8,1.4,N,N,2414,322,32496,6317,89.3,6.4,33186,6807,0,1.2,-,**,0,1.2,-,**,3.2,2.8,29103,15487,0,1.2,-,**,6.9,5.7,20587,7305,0.7,0.9,N,N,22.4,12.5,14181,6461,73.8,11.9,37774,7070,23.7,(X),(X),(X),28.1,(X),(X),(X),18.9,(X),(X),(X)
1400000US17031806501,"Census Tract 8065.01, Cook County, Illinois",746,55,59457,6633,82,6.4,61415,7228,21.6,7.2,4848,2809,26.3,8.4,14874,2969,5.9,5.5,6623,2644,3.2,2.6,3550,3400,8.8,4.1,29177,14797,598,63,65606,8032,13.4,6.2,33675,24493,19.2,8.6,49538,14258,31.9,10.1,67008,10638,8.9,8,50294,4949,17.4,7.7,118995,21748,9.2,6.1,54580,9464,2357,274,19323,2313,67.5,7.7,20503,3748,0.6,0.8,N,N,0,1.3,-,**,22.7,5.1,15910,4619,0,1.3,-,**,7.3,5.6,11094,5220,1.9,2.3,45889,9742,42.3,8.6,13336,2749,33.1,7.3,27888,4588,23.7,(X),(X),(X),23.9,(X),(X),(X),14,(X),(X),(X)
1400000US17031806502,"Census Tract 8065.02, Cook County, Illinois",1487,73,73015,8480,82.4,4.1,73620,10354,24.6,5.7,7949,4542,30.3,4,18227,2396,1.2,1.3,21217,2654,2.2,1.9,7641,2106,18.8,4.1,15914,3873,1099,77,79864,10174,8.7,4,42540,13476,23.7,7.4,79339,32812,38.4,7.6,88984,14494,10.5,5.9,71860,28697,11.6,4.9,73000,15707,7,3.8,101561,28673,4417,330,25439,3150,87.4,5.5,25567,3652,0.1,0.2,N,N,0,0.7,-,**,7.8,4,27919,8294,0,0.7,-,**,3.6,3.4,12980,4039,1.1,0.9,38264,23623,36.4,7.1,11854,2589,55.5,6.9,33692,5148,32.4,(X),(X),(X),33.8,(X),(X),(X),22.4,(X),(X),(X)
1400000US17031806600,"Census Tract 8066, Cook County, Illinois",1249,81,72187,6849,76.9,6,76498,7993,28.3,8,4453,2218,33.9,6.1,18390,2401,5.4,3,6945,758,3.3,2.7,4520,2116,19.5,5.2,24230,9324,872,95,84617,10075,10.9,6.6,33265,7485,25.7,8.2,51976,12865,38.2,9.9,101534,16336,7.2,4.8,83303,27201,11.6,5.7,146757,44798,6.4,3.8,91107,21552,3433,279,27233,3249,72,6.5,28579,3712,2.6,3.5,37970,10938,2.7,3.5,8783,6243,9.8,3.2,26816,11667,0,0.9,-,**,11.8,5.2,19667,7332,1,1.4,44944,32545,25.1,7.6,16715,4273,58.8,7.4,31998,4345,37.4,(X),(X),(X),38.1,(X),(X),(X),26.8,(X),(X),(X)
1400000US17031806700,"Census Tract 8067, Cook County, Illinois",1582,72,161784,24533,79,4.2,160623,28896,47.6,7.4,33533,31570,32.6,3.8,20520,2883,0.3,0.7,6040,34,0,1.9,-,**,26.9,5.4,39386,9458,1242,78,188391,29831,14.6,4.7,N,N,25.2,7.2,N,N,44.4,6.5,N,N,4,2.8,N,N,11.3,4.4,N,N,0.6,0.9,N,N,4290,231,60569,9404,79,5.1,64304,9988,4.6,2.9,42282,9530,0.2,0.4,N,N,9.9,2.8,48745,21780,0,0.7,-,**,2.8,2.5,17538,7841,3.5,3.2,18523,21595,6.5,3.3,41813,34419,75.5,5.3,64333,10160,18.3,(X),(X),(X),17.8,(X),(X),(X),13.8,(X),(X),(X)
1400000US17031806801,"Census Tract 8068.01, Cook County, Illinois",1299,100,78809,11738,74.4,5.2,74119,11482,36,7.3,26422,14125,31.6,5.2,19422,2590,5.1,3.2,11853,4054,4.8,3.5,1695,1583,15.8,4.9,38412,9157,859,100,98418,15899,13.9,5.1,40503,17445,29.5,8.6,73423,13656,23.7,8.2,151175,32620,14.7,8.6,65695,36229,13.2,5.8,145751,47106,5.1,4.3,126305,23322,3854,384,29834,4184,66.6,6.9,29809,4460,14,6.3,18485,11537,0.2,0.3,N,N,13.8,5.1,34672,9226,0,0.8,-,**,2.8,2.9,64452,35350,2.6,2.2,30025,22439,11.5,6.1,17191,9517,56.4,7.9,31925,5038,29,(X),(X),(X),28.5,(X),(X),(X),25.2,(X),(X),(X)
1400000US17031806802,"Census Tract 8068.02, Cook County, Illinois",1086,75,99525,14756,82.3,9.2,92357,18174,44.9,8.3,23608,9122,33.1,9.5,19389,2862,2.7,2.1,9359,4527,1.7,2.2,6633,10,22.7,8.6,20471,8320,884,89,112522,16536,7.8,4.8,74246,22979,35.5,12.6,91112,21775,31.3,10.2,166734,30015,18,10.4,60656,24924,7.4,4.9,152426,56445,0,3.3,-,**,2962,312,37056,5569,67.9,9.6,42194,7417,7.9,5.7,28575,8061,0,1,-,**,23.9,8.4,25524,7012,0,1,-,**,0.3,0.4,N,N,0,1,-,**,8.2,8.3,33932,10701,60,10.5,43198,8501,34.6,(X),(X),(X),38,(X),(X),(X),22.5,(X),(X),(X)
1400000US17031806900,"Census Tract 8069, Cook County, Illinois",2071,146,73338,8398,68.9,5.8,75696,9359,27.1,5.5,28661,15791,37.8,7,17883,1782,10.2,4.2,9209,2853,3.6,2.9,1367,1899,19.1,6.4,26742,10231,1193,161,87623,13289,18.2,5.3,N,N,41.4,9.7,N,N,25.9,8.3,N,N,3.9,3.1,N,N,9.8,6.4,N,N,0.8,1.6,N,N,4878,547,31827,3445,67.7,8.1,36009,4831,0.7,0.9,10754,7987,0,0.6,-,**,29.1,8,24410,6681,0,0.6,-,**,0.5,0.7,N,N,2.1,1.6,N,N,5.4,3,30346,16907,63.3,8,36260,5256,28.8,(X),(X),(X),35.7,(X),(X),(X),21.1,(X),(X),(X)
1400000US17031807000,"Census Tract 8070, Cook County, Illinois",2017,108,61155,7074,74.9,6,65930,7722,15.9,5.7,16399,8084,32,7,16130,2144,9.2,4.1,9292,1928,8.3,4.3,1758,982,11.4,4.8,17774,7658,1442,152,71565,8815,11.7,5,39421,18081,30.5,8.8,45227,10159,33.4,8.7,100977,18286,13.3,6.4,70869,12681,6.9,4.1,92152,20179,4.2,3.6,87390,30382,5496,492,23398,3091,58,7.6,26419,4806,9.2,5.6,11505,11771,0.2,0.3,N,N,29.8,7,20633,2982,0,0.5,-,**,1.5,1.7,11120,6469,1.3,1.3,49897,58495,8.2,2.5,13992,6806,51.5,7.3,27883,5273,43,(X),(X),(X),38.3,(X),(X),(X),28.7,(X),(X),(X)
1400000US17031807100,"Census Tract 8071, Cook County, Illinois",1250,93,162089,42899,74.1,6.6,175406,46745,43.8,7.2,32552,17026,31,4.5,20672,3070,1.8,1.4,3250,1633,5.8,4.1,6905,3312,19.4,5.2,42356,9386,1045,91,180963,50371,22.1,8,N,N,21,6.4,N,N,44.2,7.8,N,N,5.3,3.3,N,N,6.8,3.6,N,N,0.7,1.1,N,N,3844,289,53536,14906,78.4,4.4,58275,18782,13,3.6,36523,24468,0,0.8,-,**,6.2,2.8,36194,18184,0,0.8,-,**,0.4,0.5,N,N,2,1.5,26316,18099,9.8,7.9,22475,22574,69,7.3,63497,20567,24.3,(X),(X),(X),24.5,(X),(X),(X),15.1,(X),(X),(X)
1400000US17031807200,"Census Tract 8072, Cook County, Illinois",1946,95,100831,10252,80.5,5.1,101471,11969,35.1,5.9,18735,7760,26.6,4.4,19260,2135,2.5,1.6,11941,4769,1,1.2,8105,4418,15,3.4,33191,9419,1487,112,115639,11951,12.9,4.5,58726,22275,19.6,6.3,92949,33534,34.9,6.7,139979,23825,9.5,4.5,98249,21017,13.4,4.6,153697,37601,9.7,5.2,114199,28430,5792,428,35276,3992,67.4,5.9,33976,4566,9.1,4.6,46516,17568,0,0.5,-,**,21.1,4.1,35538,11455,0,0.5,-,**,1.8,1.9,19283,1334,0.6,0.7,50338,24004,16,6.8,14742,2500,53,5.8,39187,5492,26.2,(X),(X),(X),27,(X),(X),(X),18.5,(X),(X),(X)
1400000US17031807300,"Census Tract 8073, Cook County, Illinois",2914,125,64525,6319,75.7,6.4,66205,7869,26.6,5.7,21287,7929,27.8,6,19197,2961,6.3,4.2,13043,5433,0.5,0.8,2007,13,10.4,3.6,14685,7539,1997,176,71899,8906,11.3,4.5,53285,27491,40.4,9.3,62821,17090,27.8,6.9,89137,13600,7,4.6,68851,23385,10.9,4.3,79316,22472,2.6,2.3,86471,42749,7464,623,26190,2940,56.1,7.2,30494,4342,5.2,2.5,22487,16393,0.3,0.4,N,N,34.1,7.2,19594,4373,0,0.4,-,**,0.7,0.9,41710,3009,3.7,2.4,20824,12069,6.2,2.4,25989,12021,51.5,6.7,31005,4440,26.2,(X),(X),(X),30.2,(X),(X),(X),17.7,(X),(X),(X)
